fuente,nombre,marca,categoria,url,ingredientes,condiciones_alimentarias,porcion,porciones_por_envase,energia_kcal,proteinas_g,grasas_totales_g,grasas_saturadas_g,grasas_trans_g,colesterol_mg,carbohidratos_g,azucares_g,sodio_mg,fibra_dietetica_g,tipo_alimento,base_calculo,sello_alto_calorias,sello_alto_azucares,sello_alto_grasas_sat,sello_alto_sodio,total_sellos
Jumbo,Base Maggi Pescado Frito 85 g,Maggi,"Bases y Salsas > Sopas, Cremas e Instantáneos > Despensa",https://www.jumbo.cl/base-para-preparar-maggi-pescado-frito-sobre-85-g,"Harina de trigo,  Almidón de maíz,  Leudante bicarbonato de sodio,  Leudante fosfato dicálcico,  Leudante fosfato monocálcico,  Sal,  Azúcar,  Aceite vegetal de palma,  Cebolla 0.67%,  Pimienta 0.27%,  Gluten,  Sulfitos","Libre de Lactosa, Vegano, Vegetariano, Libre de Peces, Libre de Maní, Libre de Frutos Secos, Libre de Nueces",17 G (17 g),5,355 / 60.4,6.3 / 1.1,2 / 0.3,0.7 / 0.1,0.02 / 0,1 / 0.2,78.1 / 13.3,2.9 / 0.5,1600 / 272,,solido,por_100g,SI,NO,NO,SI,2
Jumbo,Alimento Gato Whiskas Pescado 8 kg,Whiskas,Alimentos Secos Gatos > Gatos > Mascotas,https://www.jumbo.cl/alimento-gato-whiskas-pescado-8-kg-1951426,,,,,,,,,,,,,,,indeterminado,por_100g,sin_datos,sin_datos,sin_datos,sin_datos,0
Jumbo,Alimento Húmedo Gato Fit Pescado 290 g,Fit,Alimentos Húmedos Gatos > Gatos > Mascotas,https://www.jumbo.cl/fit-lata-gato-pescado-290g-2002911,"Harina de salmón, carne mecánicamente separada de pollo, hígado de pollo, hígado de cerdo, piel de pollo, harina de vísceras de pollo, harina de trigo, agua, cloruro de sodio, cloruro de potasio, calcáreo calcítico, tripolifosfato de sodio, goma xantana, colorante natural caramelo, taurina, premix vitamínico (A, D3, E, K3, B1, B2, B6, B12, ácido pantoténico, ácido fólico, niacina, biotina, cloruro de colina) y mineral (sulfato de zinc, sulfato ferroso, sulfato de manganeso, yodato de calcio, selenito de sodio, cobre quelado). Eventuales sustitutos: Harina de pescado, menudencias de aves, menudencias de cerdos, grasa de cerdo, carbonato de calcio, almidón de yuca, carragenina, goma guar, colorantes (rojo amaranto, carmín de índigo, amarillo tartrazina).",,,,,,,,,,,,,,indeterminado,por_100g,sin_datos,sin_datos,sin_datos,sin_datos,0
Jumbo,Alimento Gato Adulto Whiskas Pescado 3 kg,Whiskas,Alimentos Secos Gatos > Gatos > Mascotas,https://www.jumbo.cl/alimento-gato-adulto-whiskas-pescado-3-kg-925138,,,,,,,,,,,,,,,indeterminado,por_100g,sin_datos,sin_datos,sin_datos,sin_datos,0
Jumbo,Salsa de Pescado Lee Kum Kee 725 ml,Lee Kum Kee,"Aderezos, Salsas Soya y Otros > Aderezos y Salsas > Despensa",https://www.jumbo.cl/salsa-de-pescado-lee-kum-kee-725-ml-2,"Anchoas,  Sal","Apto para APLV, Libre de Lactosa, Libre de Soya, Libre de Huevo, Libre de Mariscos, Libre de Maní, Libre de Frutos Secos, Libre de Nueces, Libre de Sulfitos, Libre de Trigo, Halal",1 Cdta (15 ml),48,67 / 10.1,1.3 / 0.2,0 / 0,,,,0 / 0,0 / 0,10866 / 1629.9,,solido,por_100g,NO,NO,sin_datos,SI,1
Jumbo,Alimento Gato Adulto Whiskas Pescado 1 kg,Whiskas,Alimentos Secos Gatos > Gatos > Mascotas,https://www.jumbo.cl/alimento-gato-adulto-whiskas-pescado-1-kg-925137,,,,,,,,,,,,,,,indeterminado,por_100g,sin_datos,sin_datos,sin_datos,sin_datos,0
Jumbo,Base para Apanar Gourmet Pollo Pescado 80 g,Gourmet,"Bases y Salsas > Sopas, Cremas e Instantáneos > Despensa",https://www.jumbo.cl/base-para-apanar-gourmet-sobre-80-g-pollo-pescado,"Harina de maíz,  Almidón de maíz,  Sal,  Extracto de levadura,  Maltodextrina,  Pimienta negra,  Cebolla en polvo,  Perejil,  Ajo en polvo,  Goma guar","Libre de Lactosa, Vegano, Vegetariano, Libre de Peces, Libre de Maní, Libre de Frutos Secos, Libre de Nueces, Libre de Sulfitos",1 Cda (13 g),6,335 / 43.6,6.5 / 0.8,0.1 / 0,0 / 0,0 / 0,0 / 0,77 / 10,1.2 / 0.2,2950 / 383.5,,solido,por_100g,SI,NO,NO,SI,2
Jumbo,Caldo de Pescado Gourmet Polvo 48 g 6 un.,Gourmet,"Caldos > Sopas, Cremas e Instantáneos > Despensa",https://www.jumbo.cl/caldo-pescado-6un-2024983,"Sal,  Maltodextrina,  Glutamato monosódico,  Saborizante idéntico a natural,  Cebolla,  Azúcar,  Puerro,  Aceite vegetal (maravilla),  Aceite vegetal (soya),  Extracto de levadura,  Inosinato de sodio,  Guanilato de sodio,  Ajo,  Zanahoria,  Pimienta negra,  Perejil,  Cúrcuma,  Bha,  Propil galato","Libre de Lactosa, Libre de Peces, Libre de Maní, Libre de Frutos Secos, Libre de Nueces, Libre de Sulfitos",1 Cdta de Café (1.6 g),30,119 / 1.9,5.3 / 0.1,1.1 / 0,,,,22 / 0.4,1.9 / 0,25944 / 415.1,,solido,por_100g,NO,NO,sin_datos,SI,1
Jumbo,Alimento Gato Adulto Cat Chow Pescado 8 kg,Cat Chow,Alimentos Secos Gatos > Gatos > Mascotas,https://www.jumbo.cl/alimento-gato-adulto-cat-chow-pescado-8-kg-1751065,"Maiz, harina de carne y hueso de cerdo, harina de soya, aceite de pollo, harina de subprodutos de pollo, harina de plumas de pollo, gluten de maíz, hidrolizado de hígado de pollo y/o cerdo con TSPP en polvo, cloruro de sodio, ácido fosfórico, harina de pescado, trigo, inulina, colorante natural caramelo, cloruro de colina, metionina, cloruro de potasio, premezcla mineral quelada, suplementos vitamínicos antioxidantes, vitamina E, taurina, vitamina C, colorante natural rojo carmin, espinaca deshidratada, carbonato de calcio, tomate deshidratado, levadura de cerveza (Saccharomyces cerevisiae), harina de alga (Schizochytrium sp) L- lisina.",,,,,,,,,,,,,,indeterminado,por_100g,sin_datos,sin_datos,sin_datos,sin_datos,0
Jumbo,Alimento Gato Adulto Cat Chow Pescado 1 kg,Cat Chow,Alimentos Secos Gatos > Gatos > Mascotas,https://www.jumbo.cl/alimento-gato-adulto-cat-chow-pescado-1-kg-1751063,"Maiz, harina de carne y hueso de cerdo, harina de soya, aceite de pollo, harina de subprodutos de pollo, harina de plumas de pollo, gluten de maíz, hidrolizado de hígado de pollo y/o cerdo con TSPP en polvo, cloruro de sodio, ácido fosfórico, harina de pescado, trigo, inulina, colorante natural caramelo, cloruro de colina, metionina, cloruro de potasio, premezcla mineral quelada, suplementos vitamínicos antioxidantes, vitamina E, taurina, vitamina C, colorante natural rojo carmin, espinaca deshidratada, carbonato de calcio, tomate deshidratado, levadura de cerveza (Saccharomyces cerevisiae), harina de alga (Schizochytrium sp) L- lisina.",,,,,,,,,,,,,,indeterminado,por_100g,sin_datos,sin_datos,sin_datos,sin_datos,0
Jumbo,Molinillo Zanzibar Carmencita para Pescado Frasco 62 g,Carmencita,"Condimentos > Aceites, Sal y Condimentos > Despensa > Experiencias Jumbo > Productos Importados > Productos Españoles",https://www.jumbo.cl/molinillo-zanzibar-carmencita-para-pescado-frasco-62-grs,"Sal marina,  Pimienta negra,  Ajo,  Cebolla,  Pimienta rosada,  Perejil,  Acidulante (ácido cítrico)","Apto para APLV, Libre de Lactosa, Vegano, Vegetariano, Libre de Soya, Libre de Huevo, Libre de Peces, Libre de Mariscos, Libre de Maní, Libre de Frutos Secos, Libre de Nueces, Libre de Sulfitos, Libre de Trigo, Libre de Gluten",1/2 Cucharadita (0.8 g),88,132 / 1.1,3.5 / 0,1 / 0,,,,15.9 / 0.1,1.4 / 0,22389 / 179.1,,solido,por_100g,NO,NO,sin_datos,SI,1
Jumbo,Alimento Gato Adulto Champion Cat Pescado 1 kg,Champion Cat,Alimentos Secos Gatos > Gatos > Mascotas,https://www.jumbo.cl/alimento-gato-champion-cat-pescado-1-kg-1898155,,,,,,,,,,,,,,,indeterminado,por_100g,sin_datos,sin_datos,sin_datos,sin_datos,0
Jumbo,Alimento Gato Adulto Champion Cat Pescado 3 kg,Champion Cat,Alimentos Secos Gatos > Gatos > Mascotas,https://www.jumbo.cl/alimento-gato-champion-cat-pescado-3-kg-1898156,,,,,,,,,,,,,,,indeterminado,por_100g,sin_datos,sin_datos,sin_datos,sin_datos,0
Jumbo,Alimento Gato Adulto Cat Chow Pescado 3 kg,Cat Chow,Alimentos Secos Gatos > Gatos > Mascotas,https://www.jumbo.cl/alimento-gato-adulto-cat-chow-pescado-3-kg-1751064,"Maiz, harina de carne y hueso de cerdo, harina de soya, aceite de pollo, harina de subprodutos de pollo, harina de plumas de pollo, gluten de maíz, hidrolizado de hígado de pollo y/o cerdo con TSPP en polvo, cloruro de sodio, ácido fosfórico, harina de pescado, trigo, inulina, colorante natural caramelo, cloruro de colina, metionina, cloruro de potasio, premezcla mineral quelada, suplementos vitamínicos antioxidantes, vitamina E, taurina, vitamina C, colorante natural rojo carmin, espinaca deshidratada, carbonato de calcio, tomate deshidratado, levadura de cerveza (Saccharomyces cerevisiae), harina de alga (Schizochytrium sp) L- lisina.",,,,,,,,,,,,,,indeterminado,por_100g,sin_datos,sin_datos,sin_datos,sin_datos,0
Jumbo,Grill La Hacienda para Pescado con Mango de Acacia,La Hacienda,"Carbón, Parrillas y Accesorios > Hogar > Hogar, Juguetería y Librería",https://www.jumbo.cl/grill-para-pescado-mango-acacia-lh-1974349,,,,,,,,,,,,,,,indeterminado,por_100g,sin_datos,sin_datos,sin_datos,sin_datos,0
Jumbo,Alimento Gato Adulto Champion Cat Pescado 8 kg,Champion Cat,Alimentos Secos Gatos > Gatos > Mascotas,https://www.jumbo.cl/alimento-gato-champion-cat-pescado-8-kg-1898157,,,,,,,,,,,,,,,indeterminado,por_100g,sin_datos,sin_datos,sin_datos,sin_datos,0
Jumbo,Base para Preparar Gourmet Pescado Frito 80 g,Gourmet,"Bases y Salsas > Sopas, Cremas e Instantáneos > Despensa",https://www.jumbo.cl/base-para-preparar-gourmet-pescado-frito-sobre-80-g,"Harina de trigo,  Harina de maíz,  Almidón de maíz,  Sal,  Azúcar,  Cebolla,  Extracto de levadura,  Maltodextrina,  Pirofosfato ácido de sodio,  Ajo,  Bicarbonato de sodio,  Proteína hidrolizada de soya,  Pimienta negra,  Goma guar,  Fosfato monocálcico,  Carbonato de calcio,  Gluten (trigo),  Soya","Libre de Lactosa, Vegano, Vegetariano, Libre de Peces, Libre de Maní, Libre de Frutos Secos, Libre de Nueces, Libre de Sulfitos",1 Cda de Polvo (13 g),6,309 / 40.2,9.3 / 1.2,0.8 / 0.1,0.3 / 0,0 / 0,0 / 0,66.3 / 8.6,3.7 / 0.5,2501 / 325.1,,solido,por_100g,SI,NO,NO,SI,2
Jumbo,Alimento Gato Gati Adulto Pescado y Salmón 1 kg,Gati,Alimentos Secos Gatos > Gatos > Mascotas,https://www.jumbo.cl/alimento-gato-gati-2064085,"""Maíz, harina de soya, afrechillo de trigo, harina de subproductos de pollo, harina de carne y hueso bovino, sebo vacuno, gluten de maíz, cloruro de sodio, bisulfato de sodio, harina de pescado, harina de salmón, harina de plumas de pollo, carbonato de calcio, hidrolizado de vísceras de pollo y/o cerdo en polvo, cloruro de colina, suplemento vitamínico antioxidante, suplementos minerales quelados, taurina, zanahoria deshidratada, espinaca deshidratada, DL-metionina. SMAV1F3230  Eventuales sustitutos: Trigo, sorgo, arroz, fibra de soya, pulpa de remolacha, celulosa, pared celular de levadura (Saccharomyces cerevisiae), harina de subproductos de pavo, harina de carne y hueso de cerdo, harina de carne y hueso animal (cerdo y bovino), aceite de pollo, grasa animal (cerdo y bovino), ácido fosfórico, fosfato de calcio, L-lisina, L-treonina, L-triptófano, vitamina C, vitamina E, inulina, cloruro de potasio, tomate deshidratado, arveja deshidratada, levadura de cerveza (Saccharomyces cerevisiae), harina de alga (Schizochytrium sp), leche en polvo bovina, zeolita, harina de cordero, huevo en polvo, colorantes naturales.""",,,,,,,,,,,,,,indeterminado,por_100g,sin_datos,sin_datos,sin_datos,sin_datos,0
Jumbo,Alimento Húmedo Gato Adulto Whiskas Pescado Soufflé 85 g,Whiskas,Alimentos Húmedos Gatos > Gatos > Mascotas,https://www.jumbo.cl/alimento-humedo-gato-adulto-whiskas-pescado-souffle-85-g-1864362,,,,,,,,,,,,,,,indeterminado,por_100g,sin_datos,sin_datos,sin_datos,sin_datos,0
Jumbo,Alimento Húmedo Gato Felix Sabor Pescado Blanco 85 g,Felix,Alimentos Húmedos Gatos > Gatos > Mascotas,https://www.jumbo.cl/alimento-humedo-felix-pescado-85-gr-2044644,"Agua suficiente para proceso, carne de pollo, gluten de trigo y/o concentrado proteico de soya/soja y/o gluten de maíz, carcasa de pollo, carne de sardina y/o atún, almidón de maíz, fosfato bicálcico, menudencias de pollo y/o cerdo, glicina, dextrosa, sal, carne de tilapia, vitaminas (A, D3, E, K3, B1, B2, B3, B5, B6, B7, B9, B12, cloruro de colina), cloruro de potasio, aceite de pescado y/o harina de alga (Schizochytrium sp.), taurina, carbonato de calcio, minerales [(sulfatos: zinc, hierro, manganeso, cobre), (proteinatos: zinc, hierro, manganeso, cobre, selenio), yodato de calcio, selenito de sodio].",,,,,,,,,,,,,,indeterminado,por_100g,sin_datos,sin_datos,sin_datos,sin_datos,0
Jumbo,Alimento Húmedo Gato Adulto Cat Chow Pescado 85 g,Cat Chow,Alimentos Húmedos Gatos > Gatos > Mascotas,https://www.jumbo.cl/alimento-humedo-gato-adulto-cat-chow-pescado-85-g-1767159,"Agua suficiente para proceso, carne y/o carcasa de pollo congeladas, hígado de cerdo y/o pollo y/o vísceras de cerdo congelados, gluten de trigo, concentrado proteico de soya/soja y/o harina de subproductos de pollo y/o pavo, almidón de maíz, fosfato bicálcico, subproductos de salmón y/o merluza congelados, glicina, dextrosa, sal, inulina, vitaminas (A, D3, E, K3, B1, B2, B3, B5, B6, B7, B9, B12, cloruro de colina), cloruro de potasio, carbonato de calcio, taurina, minerales [(sulfatos: zinc, hierro, manganeso, cobre), (proteinatos: zinc, hierro, manganeso, cobre, selenio), yodato de calcio, selenito de sodio].",,,,,,,,,,,,,,indeterminado,por_100g,sin_datos,sin_datos,sin_datos,sin_datos,0
Jumbo,Alimento Húmedo Gato Fancy Feast Mousse Pescado Camarón 85 g,Fancy Feast,Alimentos Húmedos Gatos > Gatos > Mascotas,https://www.jumbo.cl/alimento-humedo-gato-fancy-feast-mousse-pescado-camaron-85-g-1837643,,,,,,,,,,,,,,,indeterminado,por_100g,sin_datos,sin_datos,sin_datos,sin_datos,0
Jumbo,Alimento Húmedo Gato Adulto Cat Chow Esterilizado Pescado 85 g,Cat Chow,Alimentos Húmedos Gatos > Gatos > Mascotas,https://www.jumbo.cl/alimento-humedo-gato-adulto-cat-chow-esterilizado-pescado-85-g-1774055,"Agua suficiente para proceso, carne y/o carcasa de pollo congeladas, hígado de cerdo y/o pollo y/o vísceras de cerdo congelados, gluten de trigo, concentrado proteico de soya/soja y/o harina de subproductos de pollo y/o pavo, almidón de maíz, subproductos de salmón y/o merluza congelados, fosfato bicálcico, glicina, dextrosa, sal, inulina, vitaminas (A, D3, E, K3, B1, B2, B3, B5, B6, B7, B9, B12, cloruro de colina), cloruro de potasio, taurina, minerales [(sulfatos: zinc, hierro, manganeso, cobre), (proteinatos: zinc, hierro, manganeso, cobre, selenio), yodato de calcio, selenito de sodio], carbonato de calcio., Agua suficiente para proceso, carne y/o carcasa de pollo congeladas, hígado de cerdo y/o pollo y/o vísceras de cerdo congelados, gluten de trigo, concentrado proteico de soya/soja y/o harina de subproductos de pollo y/o pavo, almidón de maíz, subproductos de salmón y/o merluza congelados, fosfato bicálcico, glicina, dextrosa, sal, inulina, vitaminas (A, D3, E, K3, B1, B2, B3, B5, B6, B7, B9, B12, cloruro de colina), cloruro de potasio, taurina, minerales [(sulfatos: zinc, hierro, manganeso, cobre), (proteinatos: zinc, hierro, manganeso, cobre, selenio), yodato de calcio, selenito de sodio], carbonato de calcio.",,,,,,,,,,,,,,indeterminado,por_100g,sin_datos,sin_datos,sin_datos,sin_datos,0
Jumbo,Alimento Húmedo Gatito Felix Sensaciones de Pescado en Salsa 85 g,Felix,Alimentos Húmedos Gatos > Gatos > Mascotas,https://www.jumbo.cl/alimento-humedo-gatito-felix-sensaciones-de-pescado-en-salsa-85-g-1774053,,,,,,,,,,,,,,,solido,por_100g,sin_datos,sin_datos,sin_datos,sin_datos,0
Jumbo,Alimento Húmedo Gato Adulto Champion Cat Paté Pescado 315 g,Champion Cat,Alimentos Húmedos Gatos > Gatos > Mascotas,https://www.jumbo.cl/alimento-humedo-gato-adulto-champion-cat-pate-pescado-315-g-942062,,,,,,,,,,,,,,,liquido,por_100ml,sin_datos,sin_datos,sin_datos,sin_datos,0
Jumbo,Caldo de Pescado McCormick 907 ml,McCormick,"Caldos > Sopas, Cremas e Instantáneos > Despensa",https://www.jumbo.cl/caldo-de-pescado-907-ml,"Agua,  Anchoa,  Sal,  Agua,  Azúcar,  Zanahoria,  Setas,  Tomate,  Cebolla,  Apio,  Pimiento rojo,  Concentrado de pescado (abadejo),  Saborizante natural,  Vino de jerez,  Sal,  Pimienta negra,  Hoja de laurel,  Tomillo,  Pescado","Apto para APLV, Libre de Lactosa, Libre de Soya, Libre de Huevo, Libre de Mariscos, Libre de Maní, Libre de Frutos Secos, Libre de Nueces, Libre de Sulfitos, Libre de Trigo, Libre de Gluten",1 Taza (240 ml),4,4,0.4,0 / 0,,,,0.4,0.4,158,,liquido,por_100ml,NO,NO,sin_datos,SI,1
Jumbo,Salsa de Pescado Exotic Food 250 cc,Exotic Food,"Aderezos, Salsas Soya y Otros > Aderezos y Salsas > Despensa > Experiencias Jumbo > Productos Importados > Productos Asiáticos",https://www.jumbo.cl/salsa-de-pescado-exotic-food-250-cc,"Anchoas,  Sal,  Azúcar,  Agua,  Pescado","Apto para APLV, Libre de Lactosa, Libre de Soya, Libre de Huevo, Libre de Mariscos, Libre de Maní, Libre de Frutos Secos, Libre de Nueces, Libre de Sulfitos, Libre de Trigo",2 Cdas (25 ml),10,"91 / 22.8, 91 / 22.8",13 / 3.3,0 / 0,,,,10 / 2.5,2.5 / 0.6,9380 / 2345,,solido,por_100g,NO,NO,sin_datos,SI,1
Jumbo,Juguete Gato Pet's Fun Eco Pescado,Pet's Fun,Accesorios y Juguetes Gatos > Gatos > Mascotas,https://www.jumbo.cl/juguete-gato-pets-fun-eco-pescado-1862302,,,,,,,,,,,,,,,liquido,por_100ml,sin_datos,sin_datos,sin_datos,sin_datos,0
Jumbo,Alimento Gato Adulto Whiskas Pescado 6 kg,Whiskas,Alimentos Secos Gatos > Gatos > Mascotas,https://www.jumbo.cl/alimento-gato-adulto-whiskas-pescado-6-kg-925139,,,,,,,,,,,,,,,indeterminado,por_100g,sin_datos,sin_datos,sin_datos,sin_datos,0
Jumbo,Juguete Gato Varita Pescado Petsfun 1 un.,Pet's Fun,Arenas e Higiene Gatos > Gatos > Mascotas,https://www.jumbo.cl/jug-gato-var-pesca-1893563,,,,,,,,,,,,,,,liquido,por_100ml,sin_datos,sin_datos,sin_datos,sin_datos,0
Jumbo,Snack Gato Master Cat Pescado 60 g,Master Cat,Snacks y Salsas > Gatos > Mascotas,https://www.jumbo.cl/snack-gato-master-cat-pescado-60-g-1782531,,,,,,,,,,,,,,,solido,por_100g,sin_datos,sin_datos,sin_datos,sin_datos,0
Jumbo,Bocaditos Kiboo Pets de Pollo y Pescado para Gato,Kiboo Pets,Snacks y Salsas > Gatos > Mascotas,https://www.jumbo.cl/snack-gato-bocad-1977170,"POLLO, PESCADO, GLICERINA, PROPILENGLICOL, PROTEINA VEGETAL, ALMIDON, SAL, AJO EN POLVO, ACEITE VEGETAL, AZUCAR.",,,,,,,,,,,,,,solido,por_100g,sin_datos,sin_datos,sin_datos,sin_datos,0
Jumbo,Snack Jerky Sushi de Pollo y Pescado Perro 100 g,Pet's Fun,"Snacks, Salsas y Huesos > Perros > Mascotas",https://www.jumbo.cl/snack-jerky-sushi-2009055,,,,,,,,,,,,,,,solido,por_100g,sin_datos,sin_datos,sin_datos,sin_datos,0
Jumbo,Alimento Húmedo Gato Felix Sabor Pescado Blanco Sobre 85 g,Felix,Alimentos Húmedos Gatos > Gatos > Mascotas,https://www.jumbo.cl/alimento-humedo-gato-adulto-felix-sensaciones-de-pescado-blanco-en-salsa-85-g-1730611,"Agua suficiente para proceso, carne mecánicamente separada de pollo y/o carcasa de pollo congelada, vísceras de pollo y/o cerdo congeladas, gluten de trigo, harina de soya y/o harina de subproductos de pollo, carne y/o subproductos de pescado blanco congelados, almidón de maíz, glicina, cloruro de colina, dextrosa y/o xilosa, sal, carbonato de calcio, fosfato bicálcico, cloruro de potasio, vitaminas (A, B1, B2, B3, B5, B6, B7, B9, B12, D3, E, K3), taurina, minerales [(sulfatos: zinc, hierro, manganeso, cobre), minerales de alta absorción / quelados (proteinatos y/o glicinatos de zinc, hierro, manganeso, cobre, selenio), yodato de calcio, selenito de sodio], harina de alga (Schizochytrium sp.),",,,,,,,,,,,,,,indeterminado,por_100g,sin_datos,sin_datos,sin_datos,sin_datos,0
Jumbo,Snack Gato Kiboo Pets Premium Sandwich Pollo y Pescado,Kiboo Pets,Snacks y Salsas > Gatos > Mascotas,https://www.jumbo.cl/snack-gato-kiboo-pets-premium-sandwich-pollo-y-pescado-1804817,,,,,,,,,,,,,,,solido,por_100g,sin_datos,sin_datos,sin_datos,sin_datos,0
Jumbo,Alimento Húmedo Gato Adulto Felix Paté de Pescado y Atún Lata 156 g,Felix,Alimentos Húmedos Gatos > Gatos > Mascotas,https://www.jumbo.cl/alimento-humedo-gato-adulto-felix-pate-de-pescado-y-atun-lata-156-g-1528539,,,,,,,,,,,,,,,liquido,por_100ml,sin_datos,sin_datos,sin_datos,sin_datos,0
Jumbo,Alimento Húmedo Perro Pet's Fun Trocitos Pollo Cordero y Pescado 100 g,Pet's Fun,Alimentos Húmedos Perros > Perros > Mascotas,https://www.jumbo.cl/trocitos-pollo-cord-pescad-p-perro-p100-1926329,,,,,,,,,,,,,,,indeterminado,por_100g,sin_datos,sin_datos,sin_datos,sin_datos,0
Jumbo,"Alimento Húmedo Gato Pet's Fun Trocitos de Pollo, Salmón y Pescado 85 g",Pet's Fun,Alimentos Húmedos Gatos > Gatos > Mascotas,https://www.jumbo.cl/trocitos-pollo-salmon-pescad-p-gato-p85-1926327,,,,,,,,,,,,,,,indeterminado,por_100g,sin_datos,sin_datos,sin_datos,sin_datos,0
Jumbo,Alimento Húmedo Gato Adulto Felix Pescado y Atún en Salsa Lata 156 g,Felix,Alimentos Húmedos Gatos > Gatos > Mascotas,https://www.jumbo.cl/alimento-humedo-gato-adulto-felix-pescado-y-atun-en-salsa-lata-156-g-1528542,,,,,,,,,,,,,,,solido,por_100g,sin_datos,sin_datos,sin_datos,sin_datos,0
Jumbo,Paté Grain Free Mix Pescados del Pacífico 300 g,Pet Food Factory,Alimentos Húmedos Gatos > Gatos > Mascotas,https://www.jumbo.cl/pate-mix-pescados-gato-peff-300-gr-2004300,"Agua, pejerrey del pacífico, salmón, arándanos,  harina de cochayuyo, pasta de linaza, zapallo  camote, zanahoria, harina de mejillones, harina  de jurel, arvejas, porotos verdes, sal.",,,,,,,,,,,,,,liquido,por_100ml,sin_datos,sin_datos,sin_datos,sin_datos,0
Jumbo,Manzana Modi Granel,Frutas y Verduras Propias,Fruta > Frutas > Frutas y Verduras,https://www.jumbo.cl/manzana-modi-granel-2043824-kg,,,,,,,,,,,,,,,indeterminado,por_100g,sin_datos,sin_datos,sin_datos,sin_datos,0
Jumbo,Kuchen de Manzana Tavelli,Tavelli,"Kuchen, Pie y Tartaletas > Pastelería > Panadería y Pastelería",https://www.jumbo.cl/kuchen-tavelli-de-manzana-1966443,"Harina de trigo,  Manteca de palma,  Agua (23%),  Sal,  Lecitina de soya,  Mono y diglicéridos de ácidos grasos,  Sorbato de potasio,  ácido cítrico,  Saborizante idéntico al natural,  Colorante natural annato,  Colorante natural cúrcuma,  Antioxidante bht,  Azúcar flor (almidón de maíz),  Huevo,  Esencia de limón,  Aromatizado con vainillina,  Manzana,  Agua,  Azúcar,  Glucosa,  Almidón modificado,  ácido ascórbico,  Damascos,  Azúcar,  Pectina,  Benzoato de sodio,  Azúcar,  Jarabe de glucosa,  Antioxidante metabisulfito de sodio,  Pasas,  Aceite mineral,  Anhídrido sulfuroso,  Nueces,  Canela,  Derivados de trigo (gluten),  Leche (lactosa),  Soya,  Sulfitos,  Nuez","Libre de Peces, Libre de Mariscos, Libre de Maní",1 Trozo (200 g),8,280 / 560,2.9 / 5.8,12.4 / 24.8,1.9 / 3.8,0.06 / 0.1,16 / 32,39 / 78,23.5 / 47,59.6 / 119.2,,solido,por_100g,SI,SI,NO,NO,2
Jumbo,Manzana Verde Granel,Frutas y Verduras Propias,Fruta > Frutas > Frutas y Verduras,https://www.jumbo.cl/manzana-verde-granel,,,,,,,,,,,,,,,indeterminado,por_100g,sin_datos,sin_datos,sin_datos,sin_datos,0
Jumbo,Manzana Sugarbee Granel,Frutas y Verduras Propias,Fruta > Frutas > Frutas y Verduras,https://www.jumbo.cl/manzana-sugar-bee-kg-1863058-kg,,,,,,,,,,,,,,,indeterminado,por_100g,sin_datos,sin_datos,sin_datos,sin_datos,0
Jumbo,Kuchen Manzana Tradicional,Cuisine & Co,"Kuchen, Pie y Tartaletas > Pastelería > Panadería y Pastelería > Experiencias Jumbo > Marcas Exclusivas > Cuisine & Co",https://www.jumbo.cl/kuchen-manzana-tradicional-jumbo-v3-2020946,"Pulpa de manzana,  Manzana en trozos,  Jarabe de alta fructosa,  Azúcar,  Agua,  Almidón modificado,  ácido cítrico,  Benzoato de sodio,  Goma guar,  Sorbato de potasio,  Saborizante idéntico a natural,  Sucralosa,  Harina,  Hierro,  Niacina,  Tiamina,  ácido fólico,  Riboflavina,  Blanqueador (peróxido de benzoilo),  Aceite vegetal refinado blanqueado y desodorizado (palma),  Aceite vegetal refinado blanqueado y desodorizado (soya),  Aceite vegetal refinado blanqueado y desodorizado (estearina de palma),  Aceite vegetal refinado blanqueado y desodorizado (semilla de palma),  Agua (17%),  Sal,  Triglicéridos vegetales totalmente hidrogenados,  Lecitina de soya,  Mono y diglicéridos de ácidos grasos,  Benzoato de sodio,  Sabor idéntico a natural,  Bht,  Colorante betacaroteno (sintético),  Azúcar,  Fécula de maíz,  Anti humectante (fosfato tricálcico),  Huevo líquido pasteurizado,  Propionato de sodio,  Manzanas,  Agua,  Azúcar,  Sorbato de potasio,  Benzoato de sodio,  ácido ascórbico,  ácido cítrico,  Damascos (55%),  Azúcar,  Pectina,  ácido cítrico,  Sorbato de potasio,  Benzoato de sodio,  Metabisulfito de sodio,  Harina,  Azúcar,  Almidón de papa,  Jarabe de glucosa,  ésteres lácticos y de ácidos grasos del glicerol,  ésteres de propilenglicol de ácidos grasos,  Harina de soya,  Lactilato de sodio,  Bicarbonato de sodio,  ácido sórbico,  Glucono delta lactona,  ácido láctico,  Diacetato de sodio,  Goma xantan,  Gluten,  Huevo,  Soya,  Nueces,  Sulfitos",Libre de Lactosa,1 Trozo (69 g),15,241 / 166.3,2.8 / 1.9,8.7 / 6,3.2 / 2.2,0 / 0,9.8 / 6.8,39.2 / 27,24.9 / 17.2,73 / 50.4,,solido,por_100g,NO,SI,NO,NO,1
